"annotation_id","annotator","answer","created_at","id","lang","lead_time","name","text","updated_at"
619,"2","floral
berry
cherry
orange zest
nougat","2025-02-02T10:31:14.031701Z",4418,"en",163.641,"2010 Chateau Clos Saint Martin","Dark ruby, purple reflections, discreet bright rim. Very attractive bouquet, floral underlay, dark berry fruit, a touch of cherry, delicate candied orange zest, fine nougat. Juicy, elegant, great fruit, finely integrated tannins, fresh acidity, very harmonious and appetizing, long lasting, mineral on the finish, also a cherry aftertaste, it has sure further ageing potential.","2025-02-02T10:31:14.031716Z"
620,"2"," Smoke
mineral
licorice
oak
berry","2025-02-02T10:31:59.720649Z",4419,"en",44.515,"2010 Chateau Clos Saint Martin","2010 Clos St. Martin, the smallest classified wine in the Bordeaux appellation comes from a 1.33-hectare vineyard. Planted to 7,000 vines/ha, with an average age of 31 years. The terroir is planted on clay and limestone soils over the limestone plateau. Smoke, mineral, licorice, oak, and jammy berry scents open to a supple, ripe, silky textured concentrated wine ends with a long fresh, black cherry, spice and licorice finish. 94-95","2025-02-02T10:31:59.720664Z"
621,"2","caramel
toffee
spice","2025-02-02T10:33:07.376678Z",4420,"ch",66.669,"2010 Chateau Clos Saint Martin","Clos Saint-Martin 2010 displays a subtle touch of oxidation, with pronounced notes of caramel and toffee. This vintage’s acidity is exceptionally elegant, drawing a smooth rainbow-like arc in the mouth, eloquently conveying the concentration and sophistication of the 2010 vintage. The initial “sweetness” harmoniously complements the saline finish, extending across the palate with a tingling sensation of spices. From the wines I’ve tasted, it appears that the 2010 vintage has already reached its pinnacle, and I would recommend not exceeding a further 5 years of bottle aging.","2025-02-02T10:33:07.376700Z"
622,"2","Smoke
mineral
licorice
oak
berry ","2025-02-02T10:33:40.135243Z",4421,"en",31.492,"2010 Chateau Clos Saint Martin","2010 Clos St. Martin, the smallest classified wine in the Bordeaux appellation comes from a 1.33-hectare vineyard. Planted to 7,000 vines/ha, with an average age of 31 years. The terroir is planted on clay and limestone soils over the limestone plateau. Smoke, mineral, licorice, oak, and jammy berry scents open to a supple, ripe, silky textured concentrated wine ends with a long fresh, black cherry, spice and licorice finish. 94-95","2025-02-02T10:33:40.135267Z"
623,"2","floral
berry
cherry
orange zest
nougat","2025-02-02T10:34:09.233107Z",4422,"en",25.629,"2010 Chateau Clos Saint Martin","Dark ruby, purple reflections, discreet bright rim. Very attractive bouquet, floral underlay, dark berry fruit, a touch of cherry, delicate candied orange zest, fine nougat. Juicy, elegant, great fruit, finely integrated tannins, fresh acidity, very harmonious and appetizing, long lasting, mineral on the finish, also a cherry aftertaste, it has sure further ageing potential.","2025-02-02T10:34:09.233129Z"
624,"2","cherry
orange zest
nougat
chocolate","2025-02-02T10:34:44.422997Z",4423,"en",33.856,"2010 Chateau Jean Faure","Dark ruby, purple reflections, subtle bright rim. Discreet ripe cherry fruit, delicate savouriness, a hint of candied orange zest, some nougat. Juicy, shows good complexity, fine and very well integrated tannins, lively, ripe cherry, silky and subtle, fine chocolate note, persistent, faint minerality on the finish.","2025-02-02T10:34:44.423022Z"
625,"2","cherry
chocolate
minery
orange zest
nougat","2025-02-02T10:42:38.192128Z",4424,"en",472.802,"2010 Chateau Jean Faure","Dark ruby, purple reflections, subtle bright rim. Discreet ripe cherry fruit, delicate savouriness, a hint of candied orange zest, some nougat. Juicy, shows good complexity, fine and very well integrated tannins, lively, ripe cherry, silky and subtle, fine chocolate note, persistent, faint minerality on the finish.","2025-02-02T10:42:38.192136Z"
626,"2","black fruit","2025-02-02T10:45:52.851037Z",4425,"ch",193.386,"2010 Chateau Jean Faure","Compared to the 2009 vintage, I found Jean Faure 2010 riper, more intense, and has greater charm. It is especially beautiful with the black fruit aromas curling in the glass, the smoky tar notes and the graphite scents on the finish. The fresh and cool palate brought by the 55% Cabernet Franc is very pleasing. The whole palate hence becomes light and refreshing, giving you the illusion of flowing in the air.","2025-02-02T10:45:52.851052Z"
627,"2","Licorice
spice
cherry","2025-02-02T10:46:14.524065Z",4426,"en",19.146,"2010 Chateau La Tour Figeac","2010 La Tour Figeac is made by Christine Derenoncourt, the wife of Stephane Derenoncourt. In 2010, the apple does not fall far from the tree with this wine 75% Merlot and 25% Cabernet Franc blend. Licorice, spice, jammy black cherry aromas open to a suave, lush, fennel, spice and ripe dark berry finish. 91-93","2025-02-02T10:46:14.524088Z"
628,"2","plum
liquorice
floral nuance
nougat","2025-02-02T10:46:40.970599Z",4427,"en",25.314,"2010 Chateau La Tour Figeac","Dark ruby, purple reflections, subtle bright rim. Ripe plum, a touch of liquorice, floral nuances, fine nougat notes. Full-bodied, dark berry fruit, fine vivid tannins, mineral touch, black berry and some nougat in the finish, good length, delicate spicy nuances in the aftertaste.","2025-02-02T10:46:40.970617Z"
629,"2","raspberry
cherry jam
plum","2025-02-02T10:47:17.008775Z",4428,"ch",34.876,"2010 Chateau La Tour Figeac","The 2010 vintage of Chateau La Tour Figeac masterfully combines the richness and warmth of a hot year with the crispness and freshness of a cool year. It boasts sweet aromas of raspberry, cherry jam, and fresh plum, all supported by a calm and composed tannic structure and a breezy elegance. There’s a lovely balance of sweet and saltiness, with strength softened by a gentle touch, much like the Tai Chi concept. This is best vintage of Chateau La Tour Figeac in the past 50 years, offering tremendous aging potential that will impress anyone who tries it.","2025-02-02T10:47:17.008798Z"
630,"2","liquorice
red fruit","2025-02-02T11:02:52.366429Z",4429,"en",933.504,"2010 Chateau La Tour Figeac","(2011) Cedary, raspberry-like lift to this, a certain impression of elegance. There's a raciness to the palate, the fruit bright and focused on crisp, bittersweet liquorice and red fruits, with a biting freshness to the finish. Lovely style this, managing the tannins and retaining lots of savoury bite.","2025-02-02T11:02:52.366442Z"
631,"2","blueberry
plum
bay leaves
herbal","2025-02-02T11:04:01.771497Z",4430,"ch",68.175,"2010 Chateau Les Carmes Haut-Brion","Just a sniff is good enough to fall you into a sweet world of cream blueberry. Around the flavor of salty dried plum, there is the fragrance of bay leaves and delicate herbal notes. The entry of it, the character of graphite is prominent, with dense tannins running on the palate. The palate of it is intense but well-balanced and elegant. As a wine born in a good year of a century, it will be even better if showing more Phenolic on the finish.","2025-02-02T11:04:01.771512Z"
632,"2","Chocolate mint
fennel
cherry
thyme
blackberry
cocoa","2025-02-02T11:04:41.178966Z",4431,"en",38.232,"2010 Chateau Les Carmes Haut-Brion","Produced from a blend of 55% Merlot, 35% Cabernet Franc and 10% Cabernet Sauvignon. Chocolate mint accompanied by fennel, black cherry and thyme in the nose. On the palate, the wine is smooth, light on its feet and serves up a fresh blackberry and cocoa sensation with little effort. 91 Points","2025-02-02T11:04:41.178990Z"
633,"2","cranberry
blueberry
truffle
mushroom
cigar box","2025-02-02T11:05:43.459031Z",4432,"ch",50.597,"2010 Chateau de Sales","The aroma is mature and gentle, effortlessly releasing notes of cranberries, blueberry morsels, and a subtle hint of black truffle without the need for swirling. The presence of mushrooms and a cigar box is pretty good, while the finish carries a trace of metallic dust. The texture is supple, and the structure is delicate, making it well-suited for those who appreciate tenderness.","2025-02-02T11:05:43.459045Z"
634,"2","black fruit
leather
tobacco","2025-02-02T11:06:02.269141Z",4433,"en",17.608,"2010 Chateau de Sales","like this, good Bordeaux traits with black fruit and tannins. not as much leather and tobacco as Pauillac and Pessac Leognan, our favourites but still a very good wine at £30 ish a bottle.","2025-02-02T11:06:02.269166Z"
635,"2","licorice
meat
tobacco
caramel","2025-02-02T11:07:14.783258Z",4434,"ch",71.345,"2011 Chateau Godard-Bellevue","In the 2011 vintage, I sensed an energy reminiscent of a hot year. Its aromas are quite complex, shifting from licorice to meat broth, then from tobacco to caramel. There’s a balance of ripeness and freshness, stability and liveliness. The solid tannins, wrapped in a clay-like body, exude a powerful energy even without swirling the glass. The 2011 Chateau Godard Bellevue is a vintage worth seeking out for wine enthusiasts. From today’s tasting, this wine is even more delightful than the renowned 2010 and 2009 vintages.","2025-02-02T11:07:14.783274Z"
636,"2","","2025-02-02T11:07:28.761069Z",4435,"en",12.808,"2011 Chateau Godard-Bellevue","This is a full and ripe wine showing fine concentration, rich and jammy fruits, and some firmer, well-integrated tannins. There is a hint of juiciness as well, leading to a wine that is generous and with some good aging. Drink from 2015.","2025-02-02T11:07:28.761097Z"
637,"2","hawthorn
humidor
sandalwood","2025-02-02T11:08:01.738458Z",4436,"ch",31.913,"2012 Chateau Grand Mayne","The aroma combination of hawthorn and humidor is very adorable, emitting a distinctive fragrance of sandalwood after swirling the glass. It is pure and juicy on the palate, and the tannins are silky and soft. Although not many changes are found in the mid-palate, this wine is still charming. This wine is a fairly pleasant Saint-Emilion blend (88% Merlot).","2025-02-02T11:08:01.738474Z"
638,"2","cherry","2025-02-02T11:08:19.553199Z",4437,"en",16.867,"2012 Chateau Grand Mayne","Medium bodied, finesse expression of St. Emilion leaves you with a soft, silky textured wine, sweet, ripe, juicy cherries and kirsch and a silky, smooth finish. The wine was made from a blend of 80% Merlot, 15% Cabernet Franc and 5% Cabernet Sauvignon.","2025-02-02T11:08:19.553223Z"
639,"2","blackberry
oak","2025-02-02T11:08:33.619674Z",4438,"en",11.7,"2012 Chateau Grand Mayne","91–93. Barrel sample. This spicy wine, aged in new wood, is rich and full with blackberry flavors. It's opulent in texture with layers of new oak that reverberate through the wine.","2025-02-02T11:08:33.619697Z"
640,"2","fruit","2025-02-02T11:08:46.633370Z",4439,"en",10.279,"2012 Chateau Haut-Bailly","Very firm and closed up, this wine is a tough proposition at the moment. It has the weight to develop well along with richness. Acidity, sweet fruits and concentrated tannins will all come through strongly as the wine matures. Drink from 2020.","2025-02-02T11:08:46.633381Z"
641,"2","pepper
asparagus
creamy","2025-02-02T11:09:21.252965Z",4440,"ch",33.751,"2012 Chateau Haut-Bailly","Haut-Bailly 2012 is a rare vintage without Cabernet France. In this wine, I can feel two completely contrasting energies; one side is the typical herbal notes of this vintage, like grilled green pepper and asparagus; the other side is intensely concentrated structure. Thanks to Haut-Bailly’s classic creamy texture, these two irreconcilable power unbelievably integrate on the palate, creating a unique harmony towards the finish. So impressive.","2025-02-02T11:09:21.252975Z"
642,"2","plum
blackberry
earthy","2025-02-02T11:09:52.169563Z",4441,"en",29.754,"2012 Chateau Haut-Bailly","Just a super wine, 3 hours of air brought out all its plushly textured plums and blackberries. The smoky essence, with its earthy accents only added to the fun. Full bodied, with round, soft tannins, this is probably the best value for Haut Bailly in the marketplace today. Tasted twice over a 2 week period, once at the estate, and then again ordered off a restaurant menu, this blend of 60% Cabernet Sauvignon and 40% Merlot tasted and felt great!","2025-02-02T11:09:52.169578Z"
